date,kind,term,islands,new_7d,ranked,unique_players,plays
2026-09-25,tag,,1,0,0,0,0
2026-09-25,tag,1v1,62609,7,205,2781982,5058653
2026-09-25,tag,2d,647,0,1,1126,1384
2026-09-25,tag,2v2,5763,1,40,1421576,2782800
2026-09-25,tag,3v3,2537,3,18,318778,548886
2026-09-25,tag,4v4,3654,1,14,103976,169685
2026-09-25,tag,5v5,1793,1,4,64496,149032
2026-09-25,tag,6v6,1156,0,0,0,0
2026-09-25,tag,7v7,211,0,0,0,0
2026-09-25,tag,8v8,3084,0,3,64,81
2026-09-25,tag,action,31969,1,87,62339,87621
2026-09-25,tag,ad,188,0,2,280,473
2026-09-25,tag,adventure,8692,1,139,481263,599662
2026-09-25,tag,aim course,2818,0,33,289574,449476
2026-09-25,tag,arcade,3064,0,14,6091,7406
2026-09-25,tag,arena,11467,0,33,129994,203709
2026-09-25,tag,artistic,2956,0,33,1884,2427
2026-09-25,tag,atmospheric,3654,0,15,2795,2997
2026-09-25,tag,attack,5941,2,8,4070,4823
2026-09-25,tag,base,2143,0,28,158911,305368
2026-09-25,tag,base building,1701,0,9,20801,25112
2026-09-25,tag,battle,23734,0,68,125024,204213
2026-09-25,tag,battle royale,9913,0,18,46196,133133
2026-09-25,tag,board game,647,0,23,7102,8596
2026-09-25,tag,boss battle,2765,3,200,141931,194317
2026-09-25,tag,boxfight,25263,0,56,2373069,4421973
2026-09-25,tag,building,35290,2,108,923590,1931810
2026-09-25,tag,capture the flag,1814,0,1,271,358
2026-09-25,tag,card game,121,0,2,163,275
2026-09-25,tag,casual,17591,3,397,1743182,4850064
2026-09-25,tag,choices matter,510,0,5,34302,78461
2026-09-25,tag,classes,1075,0,6,48080,67305
2026-09-25,tag,clicker,240,0,6,313,436
2026-09-25,tag,co-op,6340,0,216,179916,250991
2026-09-25,tag,collection,1165,1,25,6244,8820
2026-09-25,tag,competitive,43992,5,126,1282742,2439652
2026-09-25,tag,crafting,258,0,4,1332,1909
2026-09-25,tag,creatures,4298,1,176,134569,176201
2026-09-25,tag,deathrun,16586,2,296,572154,741669
2026-09-25,tag,defend,1111,0,0,0,0
2026-09-25,tag,difficulty: easy,7611,0,57,26281,33399
2026-09-25,tag,difficulty: hard,2427,0,45,177100,220260
2026-09-25,tag,difficulty: impossible,1122,1,24,186741,240874
2026-09-25,tag,difficulty: medium,2465,0,11,16578,19870
2026-09-25,tag,difficulty: ultra hard,535,1,0,0,0
2026-09-25,tag,difficulty: very hard,705,0,2,0,0
2026-09-25,tag,driver simulator,8518,0,114,126946,174577
2026-09-25,tag,duo,3464,1,54,857630,1792896
2026-09-25,tag,economy,421,0,3,2523,3383
2026-09-25,tag,edit course,3619,0,38,311791,485006
2026-09-25,tag,educational,808,0,7,984,1266
2026-09-25,tag,episodic,66,0,0,0,0
2026-09-25,tag,escape,8386,0,283,379340,531629
2026-09-25,tag,event,1224,0,56,15659,22232
2026-09-25,tag,exploration,3909,0,55,32715,55610
2026-09-25,tag,explosives,801,0,0,0,0
2026-09-25,tag,farming simulator,350,0,3,1718,2547
2026-09-25,tag,fashion,2269,1,46,12928,26419
2026-09-25,tag,fighting,13658,0,47,29013,44208
2026-09-25,tag,first person,6217,0,140,233348,333405
2026-09-25,tag,fortnitemares,986,0,4,334,629
2026-09-25,tag,free for all,74578,9,310,2037785,3102711
2026-09-25,tag,friendly,6409,0,85,22119,83191
2026-09-25,tag,funny,9680,0,46,51776,90352
2026-09-25,tag,gun fight,7786,0,9,11776,32617
2026-09-25,tag,gun game,12721,4,16,30576,39278
2026-09-25,tag,hardcore,579,0,1,0,0
2026-09-25,tag,heroes,2514,0,21,5006,8987
2026-09-25,tag,horror,5606,0,214,309704,393364
2026-09-25,tag,hub,477,0,4,0,0
2026-09-25,tag,infection,442,0,1,0,0
2026-09-25,tag,jam system,320,0,27,836,1956
2026-09-25,tag,just for fun,64370,13,993,4410798,8798611
2026-09-25,tag,king of the hill,600,0,1,160,194
2026-09-25,tag,melee,1620,0,10,3194,4883
2026-09-25,tag,memes,2994,0,14,13990,15671
2026-09-25,tag,minigame,17695,4,312,1480088,2198154
2026-09-25,tag,mining,126,0,0,0,0
2026-09-25,tag,moba,139,0,0,0,0
2026-09-25,tag,moving,937,0,6,45940,63071
2026-09-25,tag,music,2749,3,150,53873,65112
2026-09-25,tag,mystery,1412,0,21,16404,21328
2026-09-25,tag,nonlinear,71,0,1,0,0
2026-09-25,tag,objective,1442,0,3,0,0
2026-09-25,tag,one in the chamber,376,0,1,0,0
2026-09-25,tag,one life,1017,0,5,385,694
2026-09-25,tag,one shot,8687,0,18,18229,26135
2026-09-25,tag,open world,12190,0,221,304336,495349
2026-09-25,tag,parkour,17590,3,237,558800,718594
2026-09-25,tag,party game,14563,4,468,1674475,2814565
2026-09-25,tag,party world,2323,0,72,76233,208508
2026-09-25,tag,patchwork,77,0,1,0,0
2026-09-25,tag,peaceful,1913,0,11,978,1351
2026-09-25,tag,physics,371,0,14,11921,14925
2026-09-25,tag,pinball,64,0,0,0,0
2026-09-25,tag,pixel art,87,0,2,0,0
2026-09-25,tag,platformer,1412,0,32,52576,62596
2026-09-25,tag,point capture,1097,0,4,355,460
2026-09-25,tag,practice,59356,8,295,5836994,10087410
2026-09-25,tag,prop,645,0,1,0,0
2026-09-25,tag,prop hunt,3308,1,16,102713,120312
2026-09-25,tag,puzzle,2193,0,55,24981,29054
2026-09-25,tag,pve,5578,1,267,185607,249793
2026-09-25,tag,pvp,67495,12,338,5128344,8067453
2026-09-25,tag,quiz,930,0,15,10602,12440
2026-09-25,tag,race,10864,0,223,357916,509037
2026-09-25,tag,respawn,8762,1,21,368775,517947
2026-09-25,tag,retro,213,0,0,0,0
2026-09-25,tag,roguelike,1229,0,215,172582,242298
2026-09-25,tag,role playing,5704,2,199,536837,1148670
2026-09-25,tag,rounds,3058,0,10,18836,24377
2026-09-25,tag,rpg,999,0,23,27567,36327
2026-09-25,tag,runner,1545,1,10,10327,12899
2026-09-25,tag,sandbox,996,1,19,25064,58899
2026-09-25,tag,search & destroy,534,0,1,11916,50458
2026-09-25,tag,seasonal,519,0,5,6,19
2026-09-25,tag,secrets,1162,0,10,4725,8085
2026-09-25,tag,sequel,61,0,2,0,0
2026-09-25,tag,series,403,0,1,0,0
2026-09-25,tag,shooter,7807,1,32,442809,667429
2026-09-25,tag,shop,144,0,0,0,0
2026-09-25,tag,show,557,0,14,328,373
2026-09-25,tag,side scroller,152,0,0,0,0
2026-09-25,tag,simulator,6352,2,280,1468766,4218374
2026-09-25,tag,single player,1840,0,13,6366,21041
2026-09-25,tag,skills,2043,0,5,44646,61148
2026-09-25,tag,sniper,4642,1,10,12530,21943
2026-09-25,tag,solo,6914,0,25,99829,160684
2026-09-25,tag,space,435,0,3,551,735
2026-09-25,tag,sports,2249,0,80,86286,110457
2026-09-25,tag,squad,1302,2,11,4351,7095
2026-09-25,tag,stealth,628,0,4,1833,3782
2026-09-25,tag,story,1325,0,36,9434,10867
2026-09-25,tag,strategy,3169,0,63,72320,136003
2026-09-25,tag,survival,6428,3,181,175311,328905
2026-09-25,tag,survival horror,4115,1,200,449689,736508
2026-09-25,tag,team deathmatch,21961,6,35,389350,594021
2026-09-25,tag,teams,6474,4,13,22164,105554
2026-09-25,tag,timed,1080,0,5,6766,7997
2026-09-25,tag,top-down,226,0,0,0,0
2026-09-25,tag,tower defense,264,0,3,4852,5469
2026-09-25,tag,training,8188,0,60,484392,895227
2026-09-25,tag,trios,903,0,21,137508,262855
2026-09-25,tag,trivia,223,0,2,326,505
2026-09-25,tag,turn-based,173,0,2,1533,1976
2026-09-25,tag,tutorial,225,0,1,374,1243
2026-09-25,tag,tycoon,6834,5,306,1406710,4252921
2026-09-25,tag,unbalanced teams,385,0,0,0,0
2026-09-25,tag,visual novel,59,0,1,808,982
2026-09-25,tag,winterfest,947,0,5,65,88
2026-09-25,tag,word games,93,0,1,0,0
2026-09-25,tag,zonewars,23860,6,139,2529322,3932202
2026-09-25,word,1v1,43420,4,168,2307354,4354355
2026-09-25,word,1v1 1v1,127,0,2,11694,17593
2026-09-25,word,1v1 2v2,171,0,3,11148,16288
2026-09-25,word,1v1 4v4,429,0,17,164105,290259
2026-09-25,word,1v1 all,669,0,10,49714,73920
2026-09-25,word,1v1 build,9464,1,45,640218,1418701
2026-09-25,word,1v1 every,402,0,3,330132,483757
2026-09-25,word,1v1 ffa,1002,0,7,6312,9463
2026-09-25,word,1v1 freebuild,93,0,2,30916,45717
2026-09-25,word,1v1 map,2819,0,5,1091,1895
2026-09-25,word,1v1 music,238,0,2,19,25
2026-09-25,word,1v1 pro,177,0,2,1735,1886
2026-09-25,word,1v1 reload,132,0,2,1947,3366
2026-09-25,word,1v1v1,4460,2,22,362933,527764
2026-09-25,word,1v1v1 1v1,153,0,2,11694,17593
2026-09-25,word,1v1v1 reload,1274,0,10,317598,464173
2026-09-25,word,1v2,158,0,2,43801,54873
2026-09-25,word,2v1,163,0,2,43801,54873
2026-09-25,word,2v2,1874,0,17,1063243,2204094
2026-09-25,word,2v2v2,145,0,4,51298,85684
2026-09-25,word,3v3,680,2,6,270436,479422
2026-09-25,word,4v4,974,1,19,168028,297599
2026-09-25,word,5v5,269,1,2,52580,98574
2026-09-25,word,action,104,0,2,0,0
2026-09-25,word,adventure,487,0,33,49375,59735
2026-09-25,word,ai,119,0,2,204,242
2026-09-25,word,aim,1379,0,30,193647,285401
2026-09-25,word,aim edit,400,0,19,162973,233349
2026-09-25,word,aim piece,109,0,5,28026,48321
2026-09-25,word,airport,103,0,2,8380,11343
2026-09-25,word,alien,170,0,2,2689,5004
2026-09-25,word,all,9104,1,43,344495,482403
2026-09-25,word,all guns,1557,1,20,54128,81182
2026-09-25,word,all skins,52,0,3,15315,18816
2026-09-25,word,all vehicles,53,0,4,420,550
2026-09-25,word,all weapons,2015,0,6,9424,12099
2026-09-25,word,allguns,1611,1,20,54128,81182
2026-09-25,word,am,83,0,7,363944,474634
2026-09-25,word,amazing,360,0,5,846,972
2026-09-25,word,among,119,0,2,366,424
2026-09-25,word,among us,93,0,2,366,424
2026-09-25,word,animal,107,0,7,13642,15902
2026-09-25,word,animals,44,0,5,21303,31560
2026-09-25,word,anime,254,0,5,3602,5169
2026-09-25,word,anomalies,30,0,8,3986,4974
2026-09-25,word,anomaly,49,0,6,14189,16576
2026-09-25,word,apocalypse,156,0,2,10660,16336
2026-09-25,word,area,149,0,3,128,159
2026-09-25,word,arena,3640,0,8,2352,2857
2026-09-25,word,asmr,64,1,9,1764,2011
2026-09-25,word,astro,60,0,2,2919,3069
2026-09-25,word,at,286,0,5,3582,4390
2026-09-25,word,aura,254,0,6,11781,17578
2026-09-25,word,baby,66,0,2,0,0
2026-09-25,word,backrooms,519,0,25,45511,59419
2026-09-25,word,backrooms escape,31,0,4,528,622
2026-09-25,word,bad,87,0,2,0,0
2026-09-25,word,balkan,61,0,2,78,102
2026-09-25,word,ball,291,0,3,900,1782
2026-09-25,word,baller,30,0,2,384,452
2026-09-25,word,ballistic,379,0,2,11916,50458
2026-09-25,word,bank,250,0,8,30415,46801
2026-09-25,word,bank city,63,0,2,15142,22817
2026-09-25,word,bank heist,56,0,3,13394,21877
2026-09-25,word,barry,49,0,3,871,924
2026-09-25,word,base,395,0,2,195,266
2026-09-25,word,baseball,30,0,4,384,452
2026-09-25,word,basketball,105,0,3,1204,1673
2026-09-25,word,battle,4131,0,23,29145,36491
2026-09-25,word,battle lab,32,0,4,0,0
2026-09-25,word,battles,302,0,3,2051,2442
2026-09-25,word,be,157,1,10,13387,17446
2026-09-25,word,beach,335,0,3,4795,5445
2026-09-25,word,bean,84,0,2,1905,2492
2026-09-25,word,beat,50,0,2,5128,10221
2026-09-25,word,become,56,0,2,676,837
2026-09-25,word,bed,406,0,16,136105,265829
2026-09-25,word,bed wars,372,0,16,136105,265829
2026-09-25,word,bedwars,616,0,20,153777,299013
2026-09-25,word,best,1621,0,16,11842,16763
2026-09-25,word,best music,131,0,2,6090,8804
2026-09-25,word,best slide,106,0,6,3314,5341
2026-09-25,word,better,81,0,3,199,318
2026-09-25,word,big,724,0,8,9968,12645
2026-09-25,word,bike,264,0,5,2835,3446
2026-09-25,word,bios,59,0,4,14457,18472
2026-09-25,word,blade,101,0,2,900,1782
2026-09-25,word,blind,73,0,10,0,0
2026-09-25,word,blind test,41,0,10,0,0
2026-09-25,word,blitz,350,0,2,22,24
2026-09-25,word,block,660,0,25,29136,47936
2026-09-25,word,block pillars,30,0,3,467,653
2026-09-25,word,blocks,334,0,4,1726,2491
2026-09-25,word,blue,16261,6,9,349039,516715
2026-09-25,word,board,47,0,3,1132,1330
2026-09-25,word,board game,26,0,3,1132,1330
2026-09-25,word,bomb,117,0,3,1969,2299
2026-09-25,word,boom,111,0,3,50,76
2026-09-25,word,boss,636,3,40,23162,29146
2026-09-25,word,boss battle,74,0,3,736,811
2026-09-25,word,boss fight,198,0,22,4757,5883
2026-09-25,word,boss survival,26,0,11,13666,17170
2026-09-25,word,bossfight,339,0,33,17210,22406
2026-09-25,word,bot,605,0,5,9386,13143
2026-09-25,word,bots,1231,0,15,14414,20932
2026-09-25,word,bots royale,126,0,3,0,0
2026-09-25,word,box,14012,0,27,903665,1385578
2026-09-25,word,box fight,3698,0,3,593,788
2026-09-25,word,box fights,2168,0,11,161193,330641
2026-09-25,word,box pvp,6748,0,10,746859,1057267
2026-09-25,word,boxfight,6243,0,4,593,788
2026-09-25,word,boxfights,4541,0,12,161193,330641
2026-09-25,word,boxpvp,7032,0,10,746859,1057267
2026-09-25,word,brainrot,3150,0,57,379952,1362791
2026-09-25,word,brainrot city,30,0,2,66,80
2026-09-25,word,brainrots,733,0,49,257726,1556328
2026-09-25,word,brainrots tycoon,77,0,3,3833,6408
2026-09-25,word,break,153,0,4,1867,2655
2026-09-25,word,breakout,69,0,4,1744,3467
2026-09-25,word,brick,538,0,3,1432,1720
2026-09-25,word,bridge,330,0,7,16506,18846
2026-09-25,word,build,16823,2,83,777777,1666055
2026-09-25,word,build fight,5633,1,16,318462,723842
2026-09-25,word,build fights,5719,0,31,390960,815557
2026-09-25,word,build training,62,0,2,391,739
2026-09-25,word,build zone,139,0,2,3703,5156
2026-09-25,word,buildfight,7178,1,16,318462,723842
2026-09-25,word,buildfights,6435,0,31,390960,815557
2026-09-25,word,building,293,0,3,87545,139259
2026-09-25,word,bull,45,0,2,56,67
2026-09-25,word,bunker,106,0,3,5100,6342
2026-09-25,word,but,104,0,2,0,0
2026-09-25,word,capture,870,0,2,1280,1637
2026-09-25,word,car,2369,0,33,21914,25939
2026-09-25,word,car drive,153,0,11,11261,12960
2026-09-25,word,car game,626,0,12,234,268
2026-09-25,word,car race,59,0,2,0,0
2026-09-25,word,card,47,0,7,9029,16821
2026-09-25,word,cars,2296,0,29,63761,82545
2026-09-25,word,cars games,131,0,3,0,0
2026-09-25,word,cars mega,94,0,3,0,0
2026-09-25,word,cars ramp,26,0,2,1917,2520
2026-09-25,word,cartoon,82,0,2,0,0
2026-09-25,word,cash,149,0,3,158019,218360
2026-09-25,word,castle,769,0,2,0,0
2026-09-25,word,cat,166,0,4,713,761
2026-09-25,word,center,68,0,2,436,586
2026-09-25,word,ch1,45,0,2,0,0
2026-09-25,word,chained,45,0,2,0,0
2026-09-25,word,chained together,37,0,2,0,0
2026-09-25,word,challenge,452,0,6,5952,7349
2026-09-25,word,chameleon,46,0,2,40244,45897
2026-09-25,word,champions,241,0,2,358,399
2026-09-25,word,chaos,1219,0,7,29198,36006
2026-09-25,word,chapter,2537,0,27,83557,119284
2026-09-25,word,chapter late,37,0,3,26047,34247
2026-09-25,word,chat,276,0,5,44474,152310
2026-09-25,word,checkpoints,53,0,3,0,0
2026-09-25,word,chicken,141,0,3,865,1077
2026-09-25,word,chill,1567,0,24,11892,17621
2026-09-25,word,chill slide,55,0,3,615,899
2026-09-25,word,christmas,1460,0,4,125,194
2026-09-25,word,circle,166,0,2,4026,6150
2026-09-25,word,circuit,169,0,3,940,1073
2026-09-25,word,circus,57,0,3,846,972
2026-09-25,word,city,6215,2,73,130708,185781
2026-09-25,word,city boss,27,0,6,2207,2735
2026-09-25,word,city car,119,0,7,799,1034
2026-09-25,word,city drive,319,0,4,1792,2053
2026-09-25,word,city new,76,0,2,1794,2561
2026-09-25,word,city rp,215,0,3,10073,15305
2026-09-25,word,city weapons,34,0,2,0,0
2026-09-25,word,cizzorz,68,0,4,41483,57113
2026-09-25,word,cizzorz deathrun,46,0,3,41483,57113
2026-09-25,word,clash,581,0,2,0,0
2026-09-25,word,clean,727,0,3,2401,2768
2026-09-25,word,clicker,58,0,2,0,0
2026-09-25,word,climb,228,0,3,1142,1391
2026-09-25,word,clown,38,0,3,1395,1629
2026-09-25,word,club,268,0,5,5598,11453
2026-09-25,word,clutch,211,0,4,49111,63661
2026-09-25,word,co,329,0,14,20054,25125
2026-09-25,word,co op,319,0,14,20054,25125
2026-09-25,word,coin,282,0,2,15,18
2026-09-25,word,cold,84,0,2,5704,54274
2026-09-25,word,color,709,0,11,4632,5536
2026-09-25,word,color switch,317,0,4,0,0
2026-09-25,word,colour,41,0,2,0,0
2026-09-25,word,combat,502,0,5,5809,7712
2026-09-25,word,concert,142,0,22,8122,9296
2026-09-25,word,control,940,0,6,1037217,2363522
2026-09-25,word,coop,374,0,14,20054,25125
2026-09-25,word,core,96,0,2,0,0
2026-09-25,word,course,521,0,2,3139,4140
2026-09-25,word,cover,110,0,2,79,96
2026-09-25,word,cowboy,35,0,3,299,342
2026-09-25,word,craft,56,0,2,1884,3691
2026-09-25,word,crank,39,0,2,0,0
2026-09-25,word,crash,216,0,2,2990,3579
2026-09-25,word,crazy,4230,0,16,2979,3428
2026-09-25,word,crazy mega,55,0,2,0,0
2026-09-25,word,crime,212,0,2,1383,1671
2026-09-25,word,criminal,29,0,2,1579,2005
2026-09-25,word,cross,78,0,2,301,365
2026-09-25,word,crosshair,217,0,3,0,0
2026-09-25,word,cube,338,0,5,1489,1650
2026-09-25,word,cup,862,0,12,178648,266666
2026-09-25,word,cup zone,122,0,3,159617,238665
2026-09-25,word,custom,622,0,3,0,0
2026-09-25,word,dance,102,0,2,0,0
2026-09-25,word,dark,408,0,8,1034,1547
2026-09-25,word,days,259,0,5,1280,1848
2026-09-25,word,dead,292,0,4,0,0
2026-09-25,word,death,548,0,4,0,0
2026-09-25,word,death star,33,0,3,0,0
2026-09-25,word,deathrun,4955,1,46,187823,236543
2026-09-25,word,deathrun level,98,0,2,622,780
2026-09-25,word,deathrun parkour,325,0,7,4616,5619
2026-09-25,word,deathrun remake,25,0,4,45517,61768
2026-09-25,word,deathrun باركور,36,0,7,112628,138222
2026-09-25,word,default,1087,0,7,4002,4639
2026-09-25,word,default deathrun,323,0,2,1547,1848
2026-09-25,word,default parkour,528,0,2,666,742
2026-09-25,word,defend,54,0,2,4678,5271
2026-09-25,word,defense,164,0,9,11402,15726
2026-09-25,word,demon,348,0,12,5203,6611
2026-09-25,word,demon hunters,141,0,5,1729,2067
2026-09-25,word,desert,1241,0,20,13111,16554
2026-09-25,word,desert drive,50,0,4,72,94
2026-09-25,word,desert zone,172,0,4,0,0
2026-09-25,word,diamond,298,0,4,747,924
2026-09-25,word,die,245,1,9,57398,77899
2026-09-25,word,dig,42,0,3,4827,5793
2026-09-25,word,digital,34,0,2,846,972
2026-09-25,word,dino,128,0,7,8542,14061
2026-09-25,word,dirt,168,0,5,2835,3446
2026-09-25,word,dirt bike,118,0,5,2835,3446
2026-09-25,word,dirtbike,144,0,5,2835,3446
2026-09-25,word,don,293,0,6,9944,11859
2026-09-25,word,don fall,95,0,2,948,1086
2026-09-25,word,doors,73,0,4,0,0
2026-09-25,word,dragon,288,0,6,1846,2364
2026-09-25,word,dragons,41,0,2,0,0
2026-09-25,word,dream,147,0,2,121,220
2026-09-25,word,drift,367,0,5,4432,6342
2026-09-25,word,drive,3834,1,84,70649,90407
2026-09-25,word,drive city,635,0,12,12333,17223
2026-09-25,word,driver,1243,0,2,457,661
2026-09-25,word,driving,2319,0,6,14527,16616
2026-09-25,word,driving ffa,141,0,2,11269,12683
2026-09-25,word,drop,269,0,3,1908,2306
2026-09-25,word,dungeon,135,0,2,397,575
2026-09-25,word,duo,1435,1,41,346310,536205
2026-09-25,word,duo escape,223,0,21,4959,5201
2026-09-25,word,duo zone,135,1,3,7214,11065
2026-09-25,word,duos,479,0,7,20107,26200
2026-09-25,word,dziedzic,51,0,2,0,0
2026-09-25,word,easy,2460,0,11,4321,6150
2026-09-25,word,easy deathrun,401,0,3,4173,5957
2026-09-25,word,edit,3147,0,35,223405,325189
2026-09-25,word,edit aim,152,0,3,24672,39746
2026-09-25,word,edit course,278,0,2,3139,4140
2026-09-25,word,edit piece,316,0,16,161153,230688
2026-09-25,word,edit wars,458,0,6,19778,26947
2026-09-25,word,edition,739,0,10,44,51
2026-09-25,word,egg,172,0,8,25268,36830
2026-09-25,word,egg hunt,83,0,3,62,77
2026-09-25,word,eggs,45,0,6,73386,125330
2026-09-25,word,elevator,30,0,5,3788,4582
2026-09-25,word,elite,263,0,6,18690,36711
2026-09-25,word,empire,166,0,5,2677,3178
2026-09-25,word,empire tycoon,39,0,3,2677,3178
2026-09-25,word,empty,38,0,2,0,0
2026-09-25,word,end,377,0,3,280,473
2026-09-25,word,endgame,863,0,22,227102,332804
2026-09-25,word,endless,384,0,2,0,0
2026-09-25,word,epic,595,0,2,0,0
2026-09-25,word,escape,5219,0,240,201175,272321
2026-09-25,word,escape from,268,0,12,8224,11009
2026-09-25,word,escape horror,68,0,3,1514,1671
2026-09-25,word,escape prison,40,0,2,2742,3247
2026-09-25,word,escape roguelike,87,0,48,79294,107356
2026-09-25,word,escape room,1974,0,97,15194,16272
2026-09-25,word,escape tsunami,84,0,3,6646,12439
2026-09-25,word,event,448,0,40,12338,14879
2026-09-25,word,events,169,0,5,5118,6398
2026-09-25,word,everest,28,0,2,0,0
2026-09-25,word,every,991,0,6,335637,491551
2026-09-25,word,every gun,682,0,5,335637,491551
2026-09-25,word,evil,125,0,4,87,106
2026-09-25,word,evolution,72,0,4,18662,22738
2026-09-25,word,extreme,654,0,4,436,506
2026-09-25,word,factory,225,0,3,0,0
2026-09-25,word,factory tycoon,37,0,2,0,0
2026-09-25,word,fall,1405,0,16,7623,9462
2026-09-25,word,fall guys,962,0,12,4438,5379
2026-09-25,word,fallguys,1027,0,12,4438,5379
2026-09-25,word,family,83,0,3,792,994
2026-09-25,word,fan,25,0,2,390,519
2026-09-25,word,fantasy,85,0,2,2555,8592
2026-09-25,word,farm,586,0,10,8220,10786
2026-09-25,word,farming,46,0,2,191,236
2026-09-25,word,fashion,851,1,13,5035,7233
2026-09-25,word,fashion show,719,0,13,5035,7233
2026-09-25,word,fast,667,0,4,0,0
2026-09-25,word,festival,98,0,5,2077,2966
2026-09-25,word,ffa,13839,3,28,72267,103184
2026-09-25,word,ffa all,655,0,6,2467,3896
2026-09-25,word,fight,12008,2,46,334467,743951
2026-09-25,word,fight pump,119,0,2,10302,21302
2026-09-25,word,fight zone,147,0,3,593,788
2026-09-25,word,fighter,65,0,2,736,811
2026-09-25,word,fighting,255,1,3,1985,2355
2026-09-25,word,fights,8791,0,46,578793,1188286
2026-09-25,word,fights 1v1,284,0,2,0,0
2026-09-25,word,fights ffa,300,0,3,25497,39254
2026-09-25,word,fights pumps,517,0,10,68438,120046
2026-09-25,word,fights zone,47,0,2,1114,1325
2026-09-25,word,final,412,0,3,1753,2137
2026-09-25,word,finale,47,0,2,2502,3153
2026-09-25,word,find,356,0,5,0,0
2026-09-25,word,finest,35,0,8,315030,498100
2026-09-25,word,fire,321,0,3,170,213
2026-09-25,word,first,2620,0,2,570,666
2026-09-25,word,fish,209,0,4,10359,22173
2026-09-25,word,fishing,129,0,2,0,0
2026-09-25,word,flash,69,0,2,0,0
2026-09-25,word,floor,464,0,3,4554,5821
2026-09-25,word,floor lava,328,0,3,4554,5821
2026-09-25,word,flow,32,0,2,469,685
2026-09-25,word,fn,194,0,4,3561,5210
2026-09-25,word,fnaf,323,0,20,17743,22979
2026-09-25,word,food,194,0,3,34,44
2026-09-25,word,football,539,0,19,17285,27251
2026-09-25,word,football soccer,38,0,2,1905,2492
2026-09-25,word,forest,509,0,11,12164,15674
2026-09-25,word,forever,310,0,2,2605,3656
2026-09-25,word,formula,44,0,15,642,763
2026-09-25,word,formula racing,29,0,15,642,763
2026-09-25,word,fort,357,0,3,5243,10486
2026-09-25,word,fortnite,1177,1,16,73679,98674
2026-09-25,word,fortography,99,0,2,0,0
2026-09-25,word,fr,85,0,4,347,661
2026-09-25,word,free,7058,0,14,356747,515482
2026-09-25,word,free all,4836,0,6,259305,361793
2026-09-25,word,free build,976,0,4,9828,14350
2026-09-25,word,free building,117,0,2,87545,139259
2026-09-25,word,freebuild,3305,1,13,50951,74933
2026-09-25,word,freebuilding,143,0,3,87545,139259
2026-09-25,word,freestyle,38,0,3,4700,5550
2026-09-25,word,frenzy,211,0,2,14335,92119
2026-09-25,word,friday,32,0,2,1907,2573
2026-09-25,word,friends,132,0,2,0,0
2026-09-25,word,from,387,0,14,8642,11464
2026-09-25,word,from prison,29,0,2,6849,9519
2026-09-25,word,fruits,32,0,2,6419,19628
2026-09-25,word,fun,1385,1,14,14975,18688
2026-09-25,word,funny,382,0,2,0,0
2026-09-25,word,furry,27,0,2,86,179
2026-09-25,word,fury,96,0,2,729,998
2026-09-25,word,gacha,45,0,2,24766,31493
2026-09-25,word,galactic,245,0,3,0,0
2026-09-25,word,galaxy,644,0,3,146,183
2026-09-25,word,game,12542,1,52,140957,227582
2026-09-25,word,game new,104,0,2,0,0
2026-09-25,word,game one,2187,0,4,42,68
2026-09-25,word,game parkour,35,0,2,0,0
2026-09-25,word,games,954,0,7,35,36
2026-09-25,word,garden,146,0,5,3186,5681
2026-09-25,word,get,185,0,4,10502,12047
2026-09-25,word,ghost,251,0,5,4659,8359
2026-09-25,word,giant,185,0,5,458,482
2026-09-25,word,glass,239,0,6,15982,18213
2026-09-25,word,glass bridge,122,0,6,15982,18213
2026-09-25,word,go,876,0,10,632332,2145555
2026-09-25,word,go goated,352,0,4,421933,680383
2026-09-25,word,goated,642,0,7,421933,680383
2026-09-25,word,god,147,0,2,0,0
2026-09-25,word,godzilla,211,0,2,0,0
2026-09-25,word,golf,58,0,7,5039,5981
2026-09-25,word,grand,2497,0,7,9338,15385
2026-09-25,word,grand drive,346,0,4,1146,1483
2026-09-25,word,granny,32,0,5,2631,2945
2026-09-25,word,green,1005,0,3,0,0
2026-09-25,word,grow,58,0,4,306581,510489
2026-09-25,word,guess,1025,0,39,14138,15782
2026-09-25,word,guess logo,346,0,5,15,20
2026-09-25,word,guess song,74,0,24,909,975
2026-09-25,word,gun,10480,1,18,366472,531192
2026-09-25,word,gun game,9119,1,13,29886,38492
2026-09-25,word,gungame,10036,1,13,29886,38492
2026-09-25,word,guns,2293,1,20,54128,81182
2026-09-25,word,guns cars,95,0,2,8616,11340
2026-09-25,word,guns ffa,122,0,4,8024,12566
2026-09-25,word,guns rides,154,0,4,2467,3896
2026-09-25,word,guns vehicles,189,0,2,27087,41409
2026-09-25,word,guys,1090,0,13,8792,10884
2026-09-25,word,hacker,27,0,2,1271,1665
2026-09-25,word,halloween,1012,0,4,0,0
2026-09-25,word,hard,1181,3,34,172022,214508
2026-09-25,word,hard deathrun,183,0,8,6307,7801
2026-09-25,word,hard parkour,319,1,14,152044,190410
2026-09-25,word,haunted,339,0,3,0,0
2026-09-25,word,havoc,144,0,3,5453,7747
2026-09-25,word,heist,290,0,17,37049,53726
2026-09-25,word,hello,49,0,3,222,263
2026-09-25,word,hero,614,0,5,1546,2144
